x,y,z
3820663984312,75387096,92
3820663803490,75387095,92
3820663942624,75387102,92
3820663662662,75387104,92
3820663012327,75387107,92
3820662349094,75387109,92
3820660450459,75387117,92
3820659551688,75387119,92
3820658806121,75387120,92
3820658032545,75387120,92
3820657433278,75387115,92
3820656898497,75387113,92
3820656505195,75387114,91
3820656146937,75387115,91
3820655496862,75387108,91
3820654728888,75387096,91
3820654573339,75387092,91
3820654424304,75387088,91
3820654312788,75387087,91
3820654621671,75387094,91
3820654963384,75387091,91
3820655384565,75387087,91
3820655697226,75387085,91
3820656588832,75387085,91
3820656525518,75387079,91
3820656483960,75387074,91
3820656399411,75387069,91
3820656070986,75387056,91
3820656140814,75387052,91
3820656256629,75387046,91
3820656462985,75387040,91
3820656522521,75387031,91
3820657590911,75387018,91
3820657734214,75387008,91
3820657319808,75386995,91
3820656879867,75386984,91
3820656956209,75386979,91
3820657178328,75386981,91
3820657510401,75386983,91
3820657939398,75386986,91
3820657832572,75386981,91
3820657991899,75386979,91
3820658287624,75386980,91
3820658496196,75386981,91
3820659383632,75386982,91
3820659643011,75386981,91
3820659782666,75386979,91
3820659917762,75386977,91
3820659571881,75386976,91
3820658973916,75386976,91
3820659098199,75386972,91
3820659260913,75386969,91
3820658865657,75386970,91
3820658184967,75386964,91
3820658117224,75386961,91
3820657992681,75386958,91
3820657972749,75386957,91
3820658322799,75386953,91
3820658658910,75386952,91
3820658915683,75386950,91
3820658683532,75386943,91
3820659168547,75386929,91
3820658585434,75386923,91
3820657866313,75386917,91
3820656880779,75386911,91
3820656020440,75386907,91
3820655943577,75386905,91
3820656190058,75386904,91
3820655982008,75386905,91
3820655687586,75386907,91
3820655179772,75386899,91
3820655020705,75386898,91
3820655738002,75386903,91
3820656737997,75386910,91
3820658652396,75386938,91
3820659714141,75386954,91
3820660705147,75386971,91
3820661910456,75386990,91
3820662003864,75386992,91
3820662721552,75387003,91
3820663297891,75387020,91
3820663939367,75387034,91
3820665156401,75387046,91
3820666737946,75387064,92
3820667450293,75387074,92
3820668029237,75387083,91
3820668903125,75387082,91
3820670672918,75387079,91
3820671263327,75387079,91
3820671868587,75387078,91
3820672029738,75387077,91
3820671639693,75387075,91
3820671517885,75387074,91
3820671128101,75387071,91
3820670660933,75387060,91
3820669975293,75387040,91
3820669013729,75387024,91
3820667966184,75387006,91
3820667192608,75386991,91
3820666461371,75386978,91
3820664602339,75386960,91
3820663883349,75386952,91
3820663419047,75386944,91
3820663065219,75386937,91
3820662753209,75386944,91
3820662749822,75386944,91
3820662631922,75386941,91
3820662664491,75386938,90
3820662081248,75386946,91
3820662325123,75386948,91
3820662937549,75386945,90
3820663494867,75386942,90
3820663944318,75386931,90
3820664241476,75386927,90
3820664773521,75386930,90
3820665262836,75386933,90
3820665169299,75386944,90
3820664565341,75386970,90
3820664238610,75386975,90
3820663907580,75386978,90
3820664207214,75386981,91
3820664418912,75386986,91
3820664862239,75386988,91
3820665565727,75386990,91
3820666402487,75386993,91
3820667379683,75386999,91
3820668225693,75387002,91
3820669010342,75387006,90
3820670275057,75387010,91
3820672077940,75387006,91
3820672598390,75387014,91
3820673039243,75387021,91
3820673557870,75387027,91
3820674119227,75387033,91
3820673065428,75387053,91
3820673346823,75387062,91
3820673640594,75387065,91
3820673938404,75387067,91
3820674186579,75387074,91
3820674617009,75387079,91
3820675112838,75387075,91
3820675654915,75387072,91
3820677730594,75387064,91
3820678778270,75387063,91
3820679462347,75387061,91
3820680140301,75387059,90
3820679061098,75387056,90
3820678934601,75387054,90
3820678939291,75387049,90
3820678785956,75387044,90
3820678643826,75387044,91
3820678190988,75387039,91
3820678152948,75387042,91
3820678224339,75387044,91
3820678154511,75387046,91
3820678248049,75387058,91
3820678313708,75387059,91
3820678296642,75387061,91
3820678206361,75387061,91
3820678534134,75387056,91
3820678150342,75387055,91
3820677834945,75387054,91
3820677144876,75387057,91
3820675816456,75387066,91
3820676142666,75387066,91
3820676660511,75387066,91
3820677175881,75387061,91
3820677758343,75387057,91
3820680606166,75387034,91
3820681797405,75387029,91
3820682589480,75387031,91
3820683326840,75387034,91
3820683451514,75387045,91
3820683715712,75387048,91
3820683789188,75387054,91
3820683841298,75387060,91
3820683515739,75387066,91
3820683675066,75387065,91
3820683576708,75387062,91
3820683535281,75387058,91
3820682421555,75387045,91
3820682264964,75387040,91
3820682147456,75387037,91
3820681972365,75387034,91
3820681861501,75387033,91
3820681599777,75387034,91
3820680977060,75387027,91
3820680328809,75387021,91
3820679594186,75387018,91
3820677523196,75387016,91
3820677435911,75387011,91
3820677311628,75387005,91
3820676890317,75386998,91
3820676746233,75386989,91
3820676584430,75386987,91
3820676429793,75386984,91
3820675920546,75386978,91
3820675650876,75386979,91
3820675546134,75386971,91
3820675512263,75386963,91
3820675786232,75386957,91
3820676145011,75386951,91
3820676936695,75386950,91
3820676886018,75386947,91
3820677126898,75386945,91
3820677409856,75386943,91
3820677773585,75386930,91
3820677940338,75386923,91
3820678454014,75386923,91
3820678896691,75386924,91
3820677731376,75386928,91
3820676958972,75386927,91
3820676273202,75386930,91
3820675488032,75386934,91
3820674481783,75386946,91
3820673853595,75386950,91
3820672981270,75386959,91
3820672173301,75386968,91
3820671639563,75386970,91
3820670936856,75386977,91
3820670757858,75386979,91
3820670712001,75386981,91
3820670191680,75386982,91
3820669496400,75386985,91
3820669136058,75386987,91
3820668748749,75386989,91
3820668742105,75386989,91
3820669300596,75386989,91
3820668685305,75386995,91
3820668014776,75387001,91
3820667698467,75387003,91
3820667419287,75387009,91
3820667073666,75387012,91
3820666726612,75387015,91
3820666374868,75387020,91
3820665951212,75387025,91
3820665110544,75387027,91
3820664604033,75387027,91
3820664479359,75387030,91
3820664361590,75387033,91
3820665502543,75387043,91
3820665621876,75387045,91
3820665412002,75387043,91
3820665236130,75387041,91
3820665510360,75387047,91
3820665950170,75387054,91
3820666600375,75387059,91
3820667348808,75387064,91
3820668164072,75387065,91
3820668651563,75387069,91
3820669333425,75387074,91
3820670098273,75387079,91
3820670760072,75387082,91
3820671888258,75387087,91
3820672562304,75387084,91
3820673273217,75387080,91
3820674110759,75387080,91
3820674709896,75387074,91
3820676008613,75387071,91
3820677261733,75387069,91
3820678089113,75387067,91
3820678913626,75387062,91
3820679451273,75387061,91
3820679891214,75387059,91
3820680709084,75387052,91
3820681015622,75387042,91
3820682099645,75387033,91
3820683162953,75387026,91
3820683775509,75387024,91
3820684313677,75387023,91
3820685260259,75387023,91
3820686177529,75387023,91
3820686542170,75387021,91
3820686807802,75387018,91
3820687019890,75387022,91
3820687415277,75387022,91
3820687402249,75387017,91
3820687387398,75387012,91
3820687023278,75387007,91
3820687171531,75387004,91
3820687583723,75387004,91
3820688010375,75387004,91
3820688425824,75387001,91
3820688605213,75386997,91
3820688577334,75386997,91
3820688486923,75386997,91
3820688780043,75386994,91
3820688977931,75386990,91
3820688886869,75386989,91
3820688746041,75386988,91
3820688935852,75386988,91
3820689332932,75386995,91
3820689146899,75386991,91
3820688972590,75386987,91
3820688726760,75386986,91
3820688046071,75386982,91
3820687811184,75386983,91
3820687549330,75386984,91
3820687502040,75386980,91
3820687991615,75386972,91
3820688129838,75386970,91
3820688304537,75386967,91
3820688076555,75386965,91
3820687891303,75386962,91
3820688000604,75386954,91
3820688331374,75386946,91
3820688809876,75386942,91
3820689352083,75386938,91
3820690906270,75386934,91
3820691219973,75386933,91
3820690580060,75386931,91
3820689630742,75386931,91
3820688169311,75386933,91
3820686958661,75386942,91
3820686151474,75386956,91
3820685696161,75386968,91
3820684956326,75386973,91
3820684755702,75386976,91
3820685543869,75386983,91
3820686435995,75386989,91
3820687130885,75386991,91
3820688514541,75386991,91
3820689501900,75386990,91
3820690481441,75386988,91
3820691942351,75386993,91
3820694150912,75386992,91
3820694720085,75387000,91
3820695207967,75387008,91
3820695870939,75387015,91
3820695920184,75387028,91
3820696161063,75387033,91
3820696229979,75387037,91
3820696222553,75387046,91
3820695167191,75387058,91
3820695306065,75387062,91
3820695513203,75387066,91
3820695310755,75387069,91
3820695044081,75387073,91
3820694191037,75387086,91
3820694352578,75387095,91
3820694679830,75387101,91
3820695051767,75387108,91
3820696659627,75387123,91
3820697497038,75387131,91
3820698310218,75387135,91
3820699126785,75387139,91
3820700006145,75387137,91
3820700375867,75387140,91
3820701006400,75387148,91
3820701581827,75387157,91
3820702260302,75387171,91
3820702432657,75387176,91
3820703124290,75387183,91
3820703985411,75387189,91
3820704751822,75387190,91
3820706450354,75387195,91
3820707280209,75387195,91
3820708155530,75387196,91
3820708884943,75387200,91
3820709617091,75387206,91
3820710400047,75387211,91
3820711040872,75387216,91
3820711054160,75387220,91
3820710794261,75387219,91
3820710595981,75387228,91
3820710378031,75387236,91
3820710445904,75387245,91
3820710296478,75387257,91
3820710082826,75387263,91
3820709812635,75387269,91
3820709591427,75387272,91
3820709542443,75387274,91
3820709697341,75387265,91
3820710155650,75387266,91
3820710843896,75387268,91
3820711519244,75387270,91
3820712617076,75387275,91
3820713276661,75387277,91
3820713461652,75387281,91
3820713523533,75387285,91
3820713090627,75387283,91
3820713396514,75387281,91
3820713863943,75387278,91
3820714424649,75387274,91
3820714043984,75387276,91
3820714125927,75387276,91
3820714093228,75387274,91
3820713976371,75387272,91
3820714148334,75387271,91
3820714152764,75387269,91
3820714148334,75387264,91
3820714167224,75387258,91
3820714278219,75387257,91
3820713876840,75387254,91
3820714206958,75387252,91
3820714487702,75387249,91
3820715104166,75387248,91
3820716166432,75387254,91
3820716571589,75387249,91
3820716900535,75387244,91
3820716641808,75387245,91
3820715976751,75387249,91
3820715533684,75387248,91
3820714936762,75387246,91
3820714366676,75387253,91
3820713707482,75387259,91
3820712720515,75387273,91
3820712391178,75387277,91
3820711867861,75387278,91
3820711388708,75387278,91
3820709307687,75387268,91
3820708526294,75387264,91
3820708262617,75387259,91
3820708045056,75387253,91
3820709272903,75387245,91
3820709337650,75387240,91
3820708755058,75387234,91
3820708021477,75387226,91
3820706320339,75387225,91
3820705219250,75387223,91
3820704613599,75387218,91
3820703920403,75387214,91
3820702718221,75387215,91
3820701523855,75387222,91
3820700337175,75387217,91
3820699355810,75387212,91
3820698752504,75387213,91
3820697869236,75387212,91
3820698193752,75387212,91
3820698652843,75387212,91
3820699079495,75387210,91
3820700769169,75387213,91
3820700224096,75387211,91
3820699006801,75387209,91
3820697311396,75387204,91
3820695101793,75387194,91
3820693264126,75387192,91
3820691653660,75387190,91
3820689760757,75387189,91
3820687632576,75387189,91
3820684973262,75387200,91
3820683121786,75387199,91
3820681636515,75387193,91
3820680562003,75387187,91
3820680790897,75387183,91
3820680675212,75387181,91
3820680904888,75387175,91
3820680949833,75387170,91
3820681756890,75387161,91
3820681461425,75387157,91
3820680961688,75387154,91
3820680739568,75387150,91
3820680802882,75387143,91
3820681345610,75387137,91
3820681442404,75387129,91
3820681690449,75387122,91
3820682664259,75387119,91
3820683281243,75387120,91
3820684396011,75387117,91
3820685528887,75387114,91
3820686696416,75387111,91
3820688895337,75387109,91
3820689212167,75387107,91
3820689433114,75387106,91
3820690024044,75387109,91
3820689880611,75387116,91
3820689621753,75387122,91
3820688828766,75387130,91
3820687958786,75387138,91
3820686595844,75387149,91
3820686398085,75387148,91
3820686316793,75387146,91
3820686491232,75387148,91
3820686730027,75387151,91
3820688051933,75387146,91
3820688355735,75387149,91
3820688823034,75387154,91
3820689291374,75387159,91
3820689670606,75387160,91
3820689827719,75387162,91
3820689695619,75387169,91
3820689559221,75387175,91
3820688442369,75387189,91
3820688278612,75387195,91
3820688678167,75387200,91
3820689060135,75387206,91
3820689797885,75387208,91
3820690033684,75387212,91
3820690186628,75387216,91
3820690300098,75387220,91
3820690278081,75387229,91
3820689785900,75387246,91
3820689626313,75387247,91
3820689430118,75387247,91
3820689631003,75387249,91
3820689960209,75387243,91
3820689664223,75387246,91
3820689344396,75387249,91
3820689120192,75387256,91
3820689027827,75387274,91
3820688828245,75387271,91
3820688762456,75387267,91
3820688786426,75387266,91
3820687964779,75387259,91
3820687824081,75387253,91
3820687734842,75387247,91
3820687876712,75387242,91
3820688124757,75387237,91
3820689080979,75387227,91
3820689928161,75387226,91
3820690378393,75387226,91
3820690777948,75387224,91
3820691399493,75387214,91
3820691911215,75387207,91
3820692368091,75387199,91
3820692798522,75387191,91
3820692109625,75387180,91
3820692211240,75387176,91
3820692764129,75387170,91
3820693382156,75387164,91
3820694618340,75387159,91
3820695361692,75387158,91
3820696007077,75387157,91
3820696624714,75387158,91
3820696953790,75387158,91
3820697264236,75387156,91
3820697443104,75387154,91
3820697635652,75387152,91
3820697851779,75387154,91
3820697888907,75387152,91
3820698316211,75387154,91
3820698772957,75387159,91
3820699259145,75387169,91
3820700165602,75387189,91
3820699877302,75387200,91
3820699466153,75387211,91
3820699337180,75387222,91
3820698724104,75387234,91
3820698417305,75387241,91
3820698120667,75387247,91
3820697926427,75387259,91
3820697612332,75387273,91
3820697792243,75387287,91
3820697508242,75387298,91
3820697236227,75387307,91
3820696959652,75387317,91
3820697397378,75387323,91
3820697445319,75387331,91
3820697843571,75387340,91
3820698271657,75387348,91
3820699669643,75387360,91
3820700056562,75387370,91
3820700338217,75387379,91
3820700707027,75387387,91
3820700270995,75387411,91
3820700057343,75387424,91
3820699589784,75387433,91
3820699035983,75387442,91
3820698442187,75387452,91
3820697166139,75387463,91
3820696668095,75387470,91
3820696196237,75387476,91
3820695200151,75387484,91
3820693369910,75387485,91
3820692875384,75387488,91
3820692418378,75387490,91
3820691671899,75387492,91
3820690502416,75387481,91
3820690123965,75387479,91
3820689701351,75387477,91
3820689192756,75387479,91
3820688758678,75387473,91
3820688162276,75387471,91
3820687590106,75387470,91
3820687057410,75387467,91
3820686557021,75387464,91
3820685215444,75387457,91
3820684479257,75387455,91
3820684196950,75387455,91
3820683938483,75387454,91
3820682791929,75387444,91
3820681898108,75387439,91
3820681129352,75387438,91
3820680189805,75387437,91
3820680108644,75387441,91
3820678982021,75387433,91
3820677317882,75387418,91
3820675486729,75387399,91
3820672942839,75387381,91
3820671249387,75387364,91
3820669931260,75387348,91
3820668680615,75387332,91
3820667908341,75387316,91
3820667255140,75387290,91
3820666385030,75387273,91
3820665422945,75387255,91
3820664576675,75387239,91
3820665558171,75387238,91
3820664600125,75387223,91
3820663781343,75387211,91
3820663261544,75387200,91
3820662658368,75387184,91
3820661845058,75387177,91
3820660759212,75387168,91
3820659311981,75387155,91
3820657515351,75387141,91
3820655931201,75387126,91
3820654502600,75387112,91
3820653633271,75387102,91
3820652713265,75387092,91
3820650152830,75387071,91
3820648591218,75387056,91
3820647211991,75387044,91
3820646066739,75387033,91
3820645334460,75387029,91
3820644678262,75387025,91
3820644227509,75387021,91
3820643926181,75387016,91
3820644072090,75387011,91
3820643935431,75387006,91
3820644030793,75386999,91
3820644145565,75386992,91
3820644655855,75386973,91
3820644689075,75386964,91
3820644774926,75386960,91
3820644767370,75386956,91
3820644565053,75386953,91
3820644630972,75386953,91
3820644442854,75386950,91
3820644288217,75386948,91
3820643793431,75386946,91
3820642574703,75386944,91
3820642716964,75386943,91
3820642943253,75386942,91
3820642859355,75386946,91
3820642702894,75386952,91
3820642942210,75386950,91
3820643294085,75386946,91
3820643704583,75386948,91
3820644457445,75386952,91
3820644364949,75386951,91
3820644233371,75386949,91
3820644806193,75386948,91
3820645326774,75386948,91
3820645983753,75386949,91
3820646561785,75386952,91
3820647052273,75386954,91
3820647497555,75386957,91
3820648234002,75386961,91
3820648764745,75386963,91
3820649384074,75386963,91
3820650122476,75386963,91
3820651100064,75386969,91
3820651991409,75386974,91
3820652808887,75386975,91
3820653614772,75386977,91
3820653989835,75386974,91
3820654504554,75386975,91
3820654778393,75386981,91
3820655048975,75386987,91
3820655243216,75386988,91
3820654455831,75386989,91
3820654604866,75386992,91
3820654745824,75386994,91
3820655014582,75386993,91
3820655505982,75386989,91
3820655937063,75386987,91
3820656409442,75386985,91
3820656554178,75386985,91
3820656589874,75386981,91
3820657072154,75386983,91
3820657591041,75386984,91
3820658300782,75386981,91
3820659976777,75386971,91
3820660708013,75386971,91
3820661457619,75386972,91
3820661569265,75386973,91
3820661613949,75386974,91
3820661147954,75386987,91
3820661418276,75386992,91
3820661795684,75386991,91
3820662228980,75386990,91
3820662960217,75386982,91
3820663375795,75386980,91
3820663780692,75386980,91
3820664131524,75386980,91
3820664715288,75386982,91
3820664820421,75386984,91
3820664900801,75386986,91
3820665054135,75386989,91
3820664557264,75386990,91
3820664589182,75386992,91
3820665213332,75386994,91
3820665815856,75386994,91
3820666100899,75386995,91
3820666923849,75386988,91
3820667390366,75386986,91
3820667848936,75386985,91
3820668270898,75386988,91
3820669154166,75386996,91
3820669521413,75387001,91
3820669987148,75387007,91
3820670157027,75387008,91
3820670065053,75387014,91
3820670789515,75387014,91
3820671532215,75387014,91
3820672052275,75387015,91
3820672518922,75387012,91
3820673109461,75387020,91
3820673581970,75387027,91
3820673822199,75387036,91
3820673988170,75387044,91
3820674898405,75387062,91
3820675412602,75387067,91
3820675168466,75387069,91
3820674826623,75387070,91
3820673024912,75387067,91
3820672584060,75387066,91
3820672837185,75387066,91
3820673153234,75387066,91
3820674063469,75387072,91
3820674199086,75387073,91
3820674305651,75387072,91
3820674450387,75387070,91
3820675884330,75387067,91
3820676595895,75387065,91
3820676851365,75387059,91
3820677063844,75387052,91
3820677546124,75387050,91
3820678160373,75387044,91
3820678103834,75387044,91
3820677959488,75387045,91
3820678099014,75387043,91
3820678034397,75387041,91
3820678019285,75387042,91
3820678078430,75387043,91
3820678161025,75387045,91
3820677759385,75387055,91
3820677986065,75387059,91
3820678331165,75387063,91
3820679268757,75387067,91
3820680890427,75387072,91
3820681624139,75387080,91
3820682415693,75387090,91
3820683363838,75387099,91
3820684357189,75387109,91
3820684716098,75387123,91
3820685567188,75387131,91
3820686127242,75387137,91
3820686658767,75387142,91
3820687378409,75387150,91
3820688433249,75387158,91
3820689112767,75387165,91
3820689870840,75387173,91
3820690585140,75387187,91
3820691724270,75387195,91
3820692463453,75387199,91
3820693147139,75387204,91
3820693653389,75387216,91
3820694327435,75387227,91
3820695001741,75387234,91
3820695633708,75387241,91
3820696189724,75387252,91
3820697005509,75387265,91
3820697823248,75387271,91
3820698723843,75387277,91
3820699367925,75387281,91
3820700315159,75387274,91
3820700950512,75387280,91
3820701548086,75387286,91
3820701907907,75387289,91
3820701686178,75387293,91
3820701811894,75387291,91
3820701978907,75387288,91
3820702070491,75387288,91
3820701554600,75387281,91
3820701686569,75387283,91
3820701720050,75387285,91
3820701436831,75387289,91
3820701192955,75387293,91
3820700476830,75387301,91
3820700292751,75387302,91
3820700313856,75387304,91
3820700341474,75387307,91
3820701006531,75387305,91
3820701235295,75387307,91
3820701819580,75387309,91
3820702281798,75387311,91
3820702803160,75387319,91
3820702461578,75387325,91
3820701864395,75387326,91
3820701219140,75387326,91
3820701350849,75387326,91
3820701221225,75387328,91
3820701116874,75387330,91
3820701035582,75387332,91
3820700621176,75387330,91
3820700111408,75387324,91
3820699493250,75387321,91
3820698862717,75387317,91
3820698774129,75387313,91
3820698951174,75387307,91
3820698562953,75387306,91
3820698207301,75387304,91
3820697783514,75387298,91
3820696860773,75387290,91
3820696290166,75387288,91
3820695690768,75387285,91
3820695590065,75387279,91
3820695825343,75387274,91
3820695365992,75387274,91
3820694852836,75387273,91
3820694756693,75387270,91
3820694657684,75387267,91
3820694318316,75387265,91
3820693809329,75387261,91
3820693184007,75387256,91
3820692548914,75387252,91
3820691514265,75387255,91
3820691078364,75387255,91
3820690804915,75387256,91
3820690564818,75387257,91
3820690486261,75387253,91
3820690371879,75387247,91
3820690188321,75387245,91
3820690016488,75387242,91
3820689242782,75387259,91
3820689097133,75387262,91
3820688995909,75387264,91
3820688974414,75387264,91
3820689311046,75387262,91
3820689242260,75387263,91
3820689073554,75387253,91
3820688696015,75387243,91
3820688524963,75387238,91
3820689098436,75387228,91
3820688741221,75387223,91
3820688378273,75387219,91
3820688260634,75387212,91
3820688332416,75387200,91
3820687968687,75387198,91
3820687696411,75387194,91
3820687819782,75387190,91
3820688031349,75387186,91
3820688349482,75387185,91
3820688655499,75387185,91
3820688321734,75387187,91
3820687720252,75387189,91
3820686777838,75387195,91
3820685557938,75387192,91
3820684186658,75387191,91
3820682761965,75387189,91
3820679481367,75387205,91
3820677831558,75387209,91
3820676250404,75387211,91
3820674622481,75387213,91
3820674378475,75387204,91
3820673723319,75387201,91
3820672888774,75387203,91
3820672187111,75387205,91
3820671496129,75387208,91
3820670974636,75387210,91
3820670555931,75387210,91
3820670138398,75387210,91
3820669623549,75387208,91
3820668769462,75387203,91
3820667885673,75387202,91
3820666988596,75387200,91
3820666920592,75387199,91
3820667048653,75387195,91
3820666891411,75387195,91
3820666725179,75387195,91
3820665943005,75387195,91
3820664333190,75387197,91
3820663652631,75387198,91
3820662944193,75387198,91
3820662376712,75387198,91
3820661576169,75387200,91
3820660693162,75387199,91
3820659795824,75387199,91
3820659303122,75387198,91
3820658867090,75387198,91
3820657293752,75387199,91
3820656801051,75387199,91
3820656675986,75387199,91
3820656587268,75387199,91
3820656858502,75387201,91
3820656654881,75387201,91
3820656619446,75387201,91
3820656504804,75387201,91
3820655674949,75387202,91
3820654900331,75387203,91
3820654550541,75387209,91
3820654279177,75387214,91
3820653974593,75387222,91
3820653537128,75387224,91
3820653022539,75387224,91
3820652359828,75387224,91
3820651562802,75387229,91
3820650503141,75387237,91
3820649637460,75387241,91
3820648788064,75387245,91
3820648176029,75387252,91
3820647504459,75387259,91
3820646694276,75387259,91
3820645889043,75387257,91
3820645440504,75387257,91
3820644947411,75387252,91
3820644122767,75387253,91
3820643280015,75387255,91
3820642796432,75387254,91
3820642167201,75387253,91
3820641874472,75387256,91
3820641605584,75387260,91
3820641450556,75387260,91
3820641436616,75387260,91
3820643172147,75387262,91
3820643884624,75387260,91
3820644158984,75387258,91
3820644413412,75387257,91
3820645796156,75387257,91
3820646629789,75387257,91
3820646840836,75387257,91
3820646985832,75387257,91
3820648068552,75387258,91
3820648834833,75387256,91
3820649344471,75387253,91
3820649846813,75387249,91
3820650406737,75387246,91
3820650860226,75387242,91
3820651332345,75387240,91
3820651782316,75387237,91
3820651721217,75387231,91
3820650871951,75387227,91
3820651062805,75387229,91
3820651290787,75387233,91
3820651220438,75387234,91
3820650835474,75387241,91
3820651102930,75387244,91
3820651334820,75387247,91
3820650834692,75387247,91
3820649842384,75387248,91
3820650223309,75387246,91
3820650747929,75387245,91
3820651256003,75387251,91
3820652482417,75387261,91
3820652376242,75387264,91
3820652197244,75387268,91
3820652059282,75387269,91
3820651882498,75387270,91
3820650137327,75387262,91
3820649782327,75387261,91
3820649926151,75387259,91
3820650104107,75387258,91
3820649519691,75387250,91
3820649128604,75387248,91
3820649151923,75387246,91
3820649224747,75387243,91
3820649950252,75387242,91
3820650233862,75387239,91
3820650412860,75387233,91
3820650509785,75387226,91
3820651654386,75387221,91
3820651977339,75387219,91
3820651943988,75387215,91
3820652042346,75387211,91
3820652649039,75387206,91
3820653544162,75387198,91
3820653909716,75387199,91
3820654210261,75387199,91
3820654708826,75387195,91
3820655544413,75387195,91
3820655977318,75387195,91
3820656417129,75387194,91
3820656782030,75387195,91
3820657387290,75387203,91
3820658270558,75387200,91
3820659198381,75387197,91
3820659794391,75387192,91
3820661432606,75387177,91
3820661951102,75387177,91
3820662453184,75387178,91
3820662867851,75387181,91
3820663226630,75387185,91
3820663337494,75387197,91
3820663701875,75387200,91
3820664031342,75387202,91
3820664402367,75387204,91
3820664986652,75387200,91
3820665564033,75387199,91
3820666222706,75387197,91
3820666913036,75387195,91
3820666760744,75387189,91
3820666927758,75387188,91
3820667806596,75387189,91
3820668737675,75387189,91
3820668814929,75387180,91
3820668840984,75387176,91
3820669039003,75387174,91
3820669274671,75387172,91
3820669605180,75387171,91
3820669959269,75387170,91
3820670279877,75387168,91
3820670544727,75387165,91
3820670289778,75387158,91
3820669695852,75387149,91
3820669169669,75387142,91
3820668625508,75387134,91
3820667805033,75387127,91
3820665555044,75387113,91
3820665005282,75387112,91
3820664522481,75387112,91
3820664300231,75387111,91
3820663737180,75387122,91
3820663460344,75387122,91
3820663148855,75387122,91
3820662640651,75387121,91
3820662119549,75387120,91
3820660834250,75387121,91
3820660307156,75387122,91
3820659967136,75387118,91
3820659714923,75387113,91
3820659566800,75387104,91
3820659435222,75387102,91
3820659238375,75387101,91
3820659046740,75387101,91
3820658089606,75387106,91
3820657654746,75387108,91
3820656993989,75387109,91
3820656309912,75387111,91
3820656066036,75387102,91
3820655870362,75387097,91
3820655286858,75387094,91
3820654629358,75387091,91
3820654394471,75387090,91
3820654530478,75387088,91
3820653974984,75387087,91
3820653406070,75387085,91
3820652661676,75387080,91
3820651490369,75387073,91
3820650706371,75387068,91
3820649899575,75387061,91
3820649260834,75387055,91
3820648720711,75387040,91
3820648322329,75387033,91
3820647886818,75387026,91
3820647074810,75387025,91
3820646176952,75387030,91
3820645275966,75387027,91
3820644443766,75387024,91
3820644099839,75387020,91
3820643821831,75387017,91
3820643814926,75387025,91
3820643879934,75387026,91
3820643927484,75387023,91
3820643978031,75387019,91
3820644902206,75387008,91
3820645138265,75387002,91
3820644700669,75386999,91
3820644064013,75386997,91
3820642668502,75387005,91
3820641798782,75387006,91
3820640916426,75387002,91
3820639999417,75386999,91
3820638632566,75386999,91
3820637506074,75386999,91
3820636325777,75386997,91
3820635241494,75386995,91
3820635084512,75386992,91
3820635479117,75386982,91
3820635409289,75386984,91
3820635324219,75386987,91
3820635897041,75386996,91
3820637705135,75387020,91
3820637694713,75387026,91
3820637690544,75387030,91
3820638198618,75387029,91
3820639056613,75387021,91
3820639151974,75387022,91
3820639192490,75387023,91
3820639020657,75387026,91
3820638496689,75387032,91
3820638676339,75387031,91
3820638849735,75387030,91
3820638715942,75387033,91
3820638477538,75387038,91
3820638339055,75387065,91
3820637916572,75387077,91
3820638008546,75387081,91
3820638090490,75387085,91
3820639068598,75387088,91
3820639072897,75387093,91
3820639211901,75387101,91
3820639417737,75387110,91
3820640281854,75387119,91
3820640627736,75387121,91
3820640910694,75387122,91
3820641176195,75387122,91
3820641121219,75387109,91
3820641091386,75387106,91
3820641387763,75387108,91
3820641743155,75387110,91
3820641790054,75387112,91
3820641959282,75387115,91
3820641887370,75387116,91
3820641848938,75387117,91
3820642403391,75387118,91
3820643362088,75387117,91
3820643623030,75387117,91
3820643827954,75387117,91
3820643797078,75387118,91
3820643278061,75387115,91
3820643566882,75387116,91
3820643842023,75387117,91
3820643731029,75387117,91
3820643545126,75387117,91
3820643352318,75387122,91
3820643144268,75387129,91
3820643051251,75387131,91
3820643043956,75387133,91
3820641638153,75387133,91
3820641364704,75387133,91
3820641508919,75387132,91
3820641698079,75387132,91
3820642376684,75387126,91
3820642616001,75387126,91
3820642709799,75387131,91
3820642823790,75387136,91
3820642628898,75387143,91
3820642670456,75387143,91
3820643181527,75387145,91
3820643719825,75387146,91
3820644464089,75387143,91
3820644654422,75387140,91
3820645597877,75387142,91
3820646578200,75387144,91
3820647236873,75387139,91
3820649302131,75387133,91
3820649705073,75387138,91
3820650052257,75387143,91
3820650373256,75387146,91
3820650549389,75387159,91
3820650877813,75387159,91
3820651221350,75387160,91
3820651724735,75387158,91
3820652438254,75387152,91
3820653144477,75387149,91
3820653835589,75387146,91
3820654545590,75387144,91
3820655653193,75387142,91
3820656242168,75387142,91
3820656795058,75387143,91
3820657267046,75387144,91
3820657761442,75387146,91
3820659029804,75387153,91
3820659968309,75387154,91
3820660546863,75387154,91
3820661031878,75387155,91
3820660832817,75387154,91
3820661008819,75387155,91
3820661591933,75387155,91
3820662178563,75387156,91
3820663116417,75387155,91
3820663415529,75387156,91
3820663667743,75387162,91
3820663875923,75387169,91
